證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
057991,健策統一9C購01,0,0,0,--,--,--,--, ,0.0,0.16,10,0.26,10,149.50,
057992,大立光日盛98購01,0,0,0,--,--,--,--, ,0.0,0.47,25,0.56,10,"3,725.00",
057993,中環中信98購01,"100,000",10,"50,300",0.48,0.53,0.48,0.48,X,0.0,0.43,30,0.44,10,0.00,
057994,技嘉中信98購01,"10,000",1,"13,800",1.38,1.38,1.38,1.38,+,0.07,1.21,30,1.22,30,0.00,
057995,華新科中信98購02,0,0,0,--,--,--,--, ,0.0,0.09,30,0.10,30,0.00,
057996,臻鼎中信98購01,"253,000",19,"290,910",1.13,1.29,1.07,1.09,X,0.0,0.95,30,0.96,10,0.00,
057997,旺宏第一9C購01,0,0,0,--,--,--,--, ,0.0,0.44,10,0.54,10,27.20,
057998,玉晶光麥證9A購01,"40,000",2,"12,600",0.32,0.32,0.31,0.31,X,0.0,0.21,87,0.31,10,0.00,
057999,智邦亞東99購02,0,0,0,--,--,--,--, ,0.0,0.75,10,0.82,10,163.00,
05799P,臺股指群益96售13,0,0,0,--,--,--,--, ,0.0,15.30,499,--,0,0.00,
058000,FBVIX群益9B購01,0,0,0,--,--,--,--, ,0.0,7.55,25,8.05,10,9.27,
058001,FBVIX群益9B購02,0,0,0,--,--,--,--, ,0.0,7.35,25,7.85,10,9.27,
058002,FBVIX群益9C購01,0,0,0,--,--,--,--, ,0.0,7.20,25,7.70,10,9.27,
058003,FBVIX群益9C購02,0,0,0,--,--,--,--, ,0.0,7.00,25,7.50,10,9.27,
058004,大立光群益98購03,"30,000",1,"15,000",0.50,0.50,0.50,0.50,-,0.07,0.26,25,0.36,10,"3,725.00",
058005,茂林群益98購04,"60,000",2,"24,000",0.40,0.40,0.40,0.40,+,0.01,0.18,87,0.27,10,91.80,
058006,台郡群益98購04,"2,000",1,"1,300",0.65,0.65,0.65,0.65,X,0.0,0.60,25,0.63,10,94.00,
058007,南電群益98購02,"32,000",4,"9,930",0.39,0.39,0.29,0.29,-,0.03,0.28,25,0.29,5,43.70,
058008,禾伸堂國票99購02,0,0,0,--,--,--,--, ,0.0,0.42,25,0.44,10,88.50,
058009,智易國票99購01,0,0,0,--,--,--,--, ,0.0,0.64,25,0.74,10,62.00,
05800P,台積電兆豐96售04,"35,000",8,"315,950",8.45,9.90,8.35,9.90,+,2.05,11.10,10,11.20,10,0.00,
058010,帆宣國票98購01,0,0,0,--,--,--,--, ,0.0,0.27,25,0.37,10,57.80,
058011,台虹國票99購01,"28,000",2,"65,520",2.34,2.34,2.34,2.34,-,0.04,1.77,25,1.83,10,42.40,
058012,鈺齊國票99購01,"10,000",1,"8,700",0.87,0.87,0.87,0.87,+,0.02,0.51,25,0.54,10,85.90,
058013,SP黃豆凱基9A購01,0,0,0,--,--,--,--, ,0.0,0.48,100,0.49,30,13.60,
058014,上銀凱基99購02,0,0,0,--,--,--,--, ,0.0,0.30,100,0.31,10,219.00,
058015,旺宏凱基99購02,"5,000",1,"4,100",0.82,0.82,0.82,0.82,X,0.0,0.81,100,0.82,5,27.20,
058016,智邦凱基98購06,"15,000",7,"19,200",1.24,1.33,1.24,1.27,+,0.32,1.04,97,1.06,10,163.00,
058017,漢唐凱基99購01,"300,000",11,"184,900",0.62,0.66,0.61,0.61,+,0.13,0.49,100,0.50,10,152.00,
058018,南亞科凱基99購03,0,0,0,--,--,--,--, ,0.0,0.32,100,0.33,10,59.20,
058019,美律凱基99購04,"36,000",5,"27,970",0.81,0.81,0.75,0.76,+,0.08,0.72,100,0.73,10,125.00,
05801P,正崴兆豐96售01,"16,000",1,"100,000",6.25,6.25,6.25,6.25,+,0.25,6.30,10,--,0,0.00,
058020,大立光凱基99購03,"50,000",4,"23,100",0.50,0.50,0.43,0.45,-,0.01,0.29,100,0.39,10,"3,725.00",
058021,牧德凱基98購02,"110,000",12,"43,900",0.41,0.42,0.31,0.31,-,0.05,0.27,100,0.28,10,274.50,
058022,樺漢凱基99購02,0,0,0,--,--,--,--, ,0.0,0.30,100,0.31,10,165.00,
058023,南電凱基98購02,"60,000",1,"46,800",0.78,0.78,0.78,0.78,+,0.11,0.55,100,0.57,10,43.70,
058024,台積電國泰9A購01,"192,000",14,"117,710",0.79,0.79,0.55,0.55,-,0.26,0.47,10,0.56,30,276.50,
058025,聯茂國泰99購01,"64,000",6,"64,380",0.96,1.10,0.96,1.05,+,0.04,0.85,10,0.88,10,118.00,
058026,上銀富邦9A購01,"57,000",7,"17,600",0.35,0.36,0.26,0.26,-,0.06,0.22,10,0.25,10,219.00,
058027,鴻海富邦98購04,0,0,0,--,--,--,--, ,0.0,0.11,10,0.12,10,71.10,
058028,國巨富邦99購04,"51,000",7,"4,140",0.08,0.10,0.08,0.10,+,0.04,0.09,5,0.13,13,290.50,
058029,台灣50永豐9A購01,"15,000",2,"2,800",0.24,0.24,0.16,0.16,-,0.08,0.14,10,0.16,30,77.30,
05802P,臺股指兆豐96售02,0,0,0,--,--,--,--, ,0.0,20.60,10,--,0,0.00,
058030,國巨永豐98購08,"85,000",4,"6,550",0.08,0.08,0.07,0.07,-,0.02,0.07,99,0.08,30,290.50,
058031,旺宏永豐98購04,"5,000",2,"2,600",0.58,0.58,0.43,0.43,+,0.05,0.35,499,0.36,30,27.20,
058032,大立光永豐98購05,0,0,0,--,--,--,--, ,0.0,0.19,499,--,0,"3,725.00",
058033,景碩永豐98購02,0,0,0,--,--,--,--, ,0.0,0.08,499,0.11,30,39.00,
058034,神達永豐98購02,"21,000",5,"3,530",0.20,0.20,0.15,0.15,-,0.07,0.14,30,0.15,30,27.75,
058035,旭富永豐98購02,"106,000",10,"51,580",0.53,0.53,0.43,0.43, ,0.0,0.41,30,0.43,30,103.00,
058036,南電永豐98購01,0,0,0,--,--,--,--, ,0.0,0.20,499,0.21,30,43.70,
058037,台灣50元大9B購02,"498,000",70,"229,940",0.60,0.62,0.38,0.38,-,0.3,0.38,40,0.39,10,77.30,
058038,滬深反元大98購01,"29,000",1,"26,680",0.92,0.92,0.92,0.92,-,0.01,0.98,10,1.07,10,12.47,
058039,元石油元大98購03,"30,000",4,"3,300",0.11,0.11,0.11,0.11,-,0.02,0.10,1,0.18,13,10.95,
05803P,臺股指兆豐96售03,0,0,0,--,--,--,--, ,0.0,12.50,10,22.00,10,0.00,
058040,FBVIX元大98購01,0,0,0,--,--,--,--, ,0.0,7.00,100,7.50,10,9.27,
058041,FBVIX元大98購02,0,0,0,--,--,--,--, ,0.0,7.10,100,7.60,10,9.27,
058042,鴻海元大98購12,"235,000",46,"304,810",1.47,1.50,1.12,1.14,-,0.45,1.11,10,1.12,10,71.10,
058043,鴻海元大98購13,"158,000",32,"181,520",1.22,1.28,0.99,0.99,-,0.18,0.97,100,0.98,10,71.10,
058044,鴻海元大99購07,"264,000",35,"425,000",1.74,1.82,1.40,1.41,-,0.27,1.38,10,1.40,10,71.10,
058045,鴻海元大99購08,"264,000",22,"243,880",1.02,1.04,0.80,0.80,-,0.27,0.79,10,0.80,10,71.10,
058046,國巨元大9A購01,"144,000",18,"106,490",0.84,0.84,0.62,0.62,-,0.21,0.57,10,--,0,290.50,
058047,可成元大98購11,0,0,0,--,--,--,--, ,0.0,0.25,100,0.26,10,187.00,
058048,群創元大9B購07,0,0,0,--,--,--,--, ,0.0,0.39,100,0.40,10,6.02,
058049,帆宣元大98購01,"60,000",3,"22,200",0.40,0.40,0.30,0.30,+,0.03,0.29,100,0.30,10,57.80,
05804P,美律永豐96售01,0,0,0,--,--,--,--, ,0.0,2.04,499,2.13,30,0.00,
058050,台郡元大99購05,"18,000",6,"14,160",0.83,0.85,0.73,0.73,+,0.07,0.68,100,0.69,10,94.00,
058051,同欣電元大98購03,"10,000",2,"6,900",0.69,0.69,0.69,0.69,+,0.09,0.49,100,0.50,10,107.50,
058052,南電元大98購02,"48,000",8,"73,990",1.66,1.66,1.45,1.45,+,0.04,1.22,100,1.23,10,43.70,
058053,上銀統一9B購01,0,0,0,--,--,--,--, ,0.0,0.31,108,0.41,10,219.00,
058054,台積電統一9C購01,"121,000",10,"56,600",0.59,0.59,0.44,0.44,-,0.22,0.48,8,0.53,10,276.50,
058055,華擎統一9A購01,"2,000",1,"1,000",0.50,0.50,0.50,0.50,+,0.14,0.39,108,0.49,10,84.50,
058056,FBVIX元富98購01,0,0,0,--,--,--,--, ,0.0,6.95,50,7.00,50,9.27,
058057,FBVIX元富98購02,0,0,0,--,--,--,--, ,0.0,7.15,50,7.20,50,9.27,
058058,大立光元富9B購02,"541,000",30,"636,590",1.33,1.35,0.93,1.00,-,0.44,0.98,5,1.00,1,"3,725.00",
058059,晶技元富98購01,"83,000",11,"73,590",0.87,0.96,0.80,0.80,+,0.03,0.80,25,--,0,44.00,
05805P,義隆永豐96售02,"18,000",5,"41,010",2.23,2.37,2.23,2.37,+,0.14,2.41,499,2.47,30,0.00,
058060,貿聯元富98購01,"558,000",8,"344,630",0.65,0.66,0.45,0.45,-,0.06,0.42,25,0.52,10,153.50,
058061,貿聯元富9B購01,"59,000",6,"48,430",0.88,0.93,0.66,0.66,-,0.09,0.64,25,0.65,10,153.50,
058062,上銀中信98購01,0,0,0,--,--,--,--, ,0.0,0.08,30,0.09,10,0.00,
058063,旺宏中信98購04,"88,000",5,"144,780",1.68,1.78,1.61,1.61,+,0.05,1.23,30,1.24,10,0.00,
058064,華邦電亞東99購01,"20,000",1,"3,600",0.18,0.18,0.18,0.18,-,0.06,0.14,10,0.20,10,12.50,
058065,南亞科亞東99購01,0,0,0,--,--,--,--, ,0.0,0.21,10,0.23,10,59.20,
058066,可成亞東99購01,0,0,0,--,--,--,--, ,0.0,0.19,10,0.21,10,187.00,
058067,台積電第一9C購01,"91,000",8,"27,620",0.38,0.38,0.22,0.27,-,0.11,0.25,1,0.60,6,276.50,
058068,旺宏凱基98購11,"82,000",1,"84,460",1.03,1.03,1.03,1.03,+,0.21,0.68,100,0.70,10,27.20,
058069,美律凱基99購05,"65,000",5,"92,120",1.54,1.54,1.23,1.23,+,0.14,1.23,82,1.25,10,125.00,
05806P,宏達電永豐96售03,"14,000",1,"53,340",3.81,3.81,3.81,3.81,+,0.59,3.82,499,3.91,30,0.00,
058070,華新科凱基98購07,"50,000",5,"37,100",0.73,0.77,0.73,0.75,X,0.0,0.51,100,0.52,10,156.50,
058071,大立光凱基98購19,"287,000",8,"198,900",0.70,0.70,0.56,0.56,-,0.22,0.52,100,0.53,10,"3,725.00",
058072,大立光凱基98購20,0,0,0,--,--,--,--, ,0.0,0.68,100,0.69,10,"3,725.00",
058073,大立光凱基99購04,"460,000",23,"729,180",1.68,1.68,1.19,1.19,-,0.56,1.19,85,1.21,10,"3,725.00",
058074,欣興凱基99購01,"20,000",1,"11,800",0.59,0.59,0.59,0.59,+,0.16,0.45,100,0.46,10,28.40,
058075,貿聯凱基99購02,"241,000",5,"131,960",0.53,0.56,0.53,0.56,X,0.0,0.36,100,0.37,10,153.50,
058076,神達凱基98購02,"228,000",4,"84,620",0.37,0.39,0.36,0.36,+,0.05,0.29,100,0.30,10,27.75,
058077,超眾凱基98購02,"26,000",5,"17,900",0.78,0.85,0.54,0.54,-,0.1,0.50,100,0.51,10,168.00,
058078,景碩國票99購01,0,0,0,--,--,--,--, ,0.0,0.24,25,0.34,10,39.00,
058079,鴻海群益98購08,0,0,0,--,--,--,--, ,0.0,1.42,25,1.50,10,71.10,
05807P,泰鼎永豐96售03,"488,000",35,"425,470",0.77,0.97,0.77,0.97,+,0.2,0.94,30,0.97,25,0.00,
058080,台積電群益98購06,"15,000",2,"20,250",1.33,1.39,1.33,1.39,-,0.73,1.29,25,1.39,5,276.50,
058081,技嘉群益9A購03,"40,000",9,"37,390",0.94,0.95,0.90,0.90,-,0.09,0.80,25,0.84,10,43.75,
058082,美律群益98購05,"11,000",1,"4,950",0.45,0.45,0.45,0.45,+,0.11,0.40,25,0.42,10,125.00,
058083,聯發科群益98購08,0,0,0,--,--,--,--, ,0.0,0.87,25,0.92,10,320.00,
058084,大立光群益98購04,"5,000",1,"3,900",0.78,0.78,0.78,0.78,-,0.17,0.77,25,0.87,10,"3,725.00",
058085,景碩群益9A購01,0,0,0,--,--,--,--, ,0.0,0.63,25,0.65,10,39.00,
058086,鴻海元大98購14,"228,000",32,"372,130",1.85,1.85,1.42,1.46,-,0.22,1.41,10,1.42,10,71.10,
058087,鴻海元大98購15,"353,000",45,"444,350",1.41,1.44,1.09,1.10,-,0.41,1.08,10,1.09,10,71.10,
058088,鴻海元大9A購01,"471,000",53,"537,680",1.26,1.26,1.01,1.03,-,0.27,1.00,100,1.01,10,71.10,
058089,聯發科元大98購15,"233,000",24,"316,460",1.38,1.45,1.03,1.03,-,0.59,1.01,10,1.02,10,320.00,
05808P,臺股指國票96售01,0,0,0,--,--,--,--, ,0.0,13.90,499,--,0,0.00,
058090,聯發科元大98購16,"364,000",32,"373,890",1.07,1.17,0.82,0.82,-,0.4,0.81,15,0.82,10,320.00,
058091,欣興元大99購03,"16,000",4,"10,750",0.70,0.70,0.67,0.67, ,0.0,0.46,100,0.47,10,28.40,
058092,牧德元大98購02,"45,000",7,"27,290",0.61,0.62,0.56,0.56,-,0.23,0.32,88,0.51,10,274.50,
058093,神達元大9A購01,"440,000",15,"384,000",0.80,0.92,0.80,0.81,-,0.09,0.68,10,0.69,10,27.75,
058094,祥碩元大98購09,"469,000",30,"534,060",1.19,1.22,0.96,0.96,-,0.25,0.82,30,1.51,40,684.00,
058095,昇陽半元大98購03,"9,000",6,"6,870",0.80,0.80,0.70,0.70,X,0.0,0.61,100,0.62,10,44.90,
058096,南電元大98購04,"10,000",2,"11,600",1.16,1.16,1.16,1.16,+,0.26,0.81,100,0.82,10,43.70,
058097,台灣50國泰99購01,"307,000",18,"149,900",0.56,0.56,0.39,0.39,-,0.03,0.35,499,0.39,30,77.30,
058098,T50反1國泰9A購02,"13,000",1,"23,400",1.80,1.80,1.80,1.80,-,0.2,2.16,499,--,0,12.20,
058099,鴻海國泰9A購02,"2,533,000",21,"961,270",0.46,0.46,0.36,0.36,-,0.1,0.35,503,0.36,30,71.10,
05809P,臺股指國票96售02,0,0,0,--,--,--,--, ,0.0,11.90,499,--,0,0.00,
058100,聯茂國泰99購02,"88,000",10,"67,890",0.82,0.82,0.73,0.73,-,0.13,0.62,10,0.64,10,118.00,
058101,台積電富邦9C購01,"376,000",49,"108,260",0.26,0.34,0.24,0.25,-,0.11,0.20,2,--,0,276.50,
058102,楠梓電永豐98購04,0,0,0,--,--,--,--, ,0.0,0.14,499,0.17,30,26.35,
058103,台積電永豐98購06,"205,000",25,"93,440",0.54,0.54,0.40,0.40,-,0.22,0.38,30,0.40,30,276.50,
058104,國巨統一9A購04,0,0,0,--,--,--,--, ,0.0,0.22,10,0.24,10,290.50,
058105,旺宏統一9A購02,"20,000",2,"17,200",0.85,0.87,0.85,0.87,X,0.0,0.56,10,0.66,10,27.20,
058106,神達統一98購02,"19,000",1,"7,600",0.40,0.40,0.40,0.40, ,0.0,0.31,10,0.41,10,27.75,
058107,全新台新99購01,0,0,0,--,--,--,--, ,0.0,0.05,200,0.23,10,0.00,
058108,台郡台新99購01,0,0,0,--,--,--,--, ,0.0,0.44,10,0.48,10,0.00,
058109,台灣50元富9B購01,"823,000",36,"230,630",0.36,0.39,0.24,0.28,-,0.12,0.28,5,0.40,70,77.30,
05810P,臺股指國票96售03,0,0,0,--,--,--,--, ,0.0,11.00,499,--,0,0.00,
058110,光寶科元富98購01,"280,000",11,"450,080",1.62,1.62,1.57,1.59,-,0.16,1.45,25,--,0,40.35,
058111,健鼎元富98購01,0,0,0,--,--,--,--, ,0.0,0.99,25,--,0,93.10,
058112,神達元富98購01,"231,000",21,"91,150",0.42,0.45,0.34,0.34,-,0.14,0.33,25,0.34,10,27.75,
058113,百和元富98購01,0,0,0,--,--,--,--, ,0.0,0.22,25,0.23,25,55.00,
058114,台積電第一01購01,"41,000",3,"24,400",0.80,0.80,0.51,0.51,+,0.01,0.43,10,0.51,10,276.50,
058115,台光電中信99購01,"179,000",9,"281,750",1.51,1.63,1.42,1.42,+,0.06,1.32,30,1.35,30,0.00,
058116,正崴中信99購02,"142,000",7,"98,130",0.69,0.73,0.66,0.66,-,0.04,0.57,30,0.58,30,0.00,
058117,元石油群益9B購02,"30,000",1,"2,400",0.08,0.08,0.08,0.08,-,0.04,0.08,55,0.14,300,10.95,
058118,瑞昱群益99購01,0,0,0,--,--,--,--, ,0.0,0.28,25,0.30,10,187.00,
058119,華新亞東99購01,0,0,0,--,--,--,--, ,0.0,0.23,10,0.25,10,10.90,
05811P,臺股指國票96售04,"10,000",2,"84,800",8.60,8.60,8.45,8.45,X,0.0,9.95,499,--,0,0.00,
058120,台灣50國票99購03,"2,922,000",86,"1,262,010",0.47,0.49,0.35,0.35,-,0.32,0.34,15,--,0,77.30,
058121,國巨國票9A購01,"637,000",14,"140,420",0.24,0.30,0.20,0.22,-,0.11,0.22,31,0.35,50,290.50,
058122,美律國票9A購01,"74,000",7,"69,820",0.95,0.95,0.87,0.87,+,0.08,0.73,25,0.79,10,125.00,
058123,亞光國票9A購01,0,0,0,--,--,--,--, ,0.0,0.26,25,0.27,10,62.00,
058124,玉晶光國票9A購01,"10,000",1,"4,800",0.48,0.48,0.48,0.48,+,0.07,0.09,57,0.34,10,373.50,
058125,元油2X元大9C購01,"1,188,000",43,"88,260",0.10,0.10,0.07,0.08,-,0.02,0.08,33,0.10,310,4.03,
058126,元油2X元大9C購02,0,0,0,--,--,--,--, ,0.0,0.03,100,0.08,6,4.03,
058127,FBVIX元大9C購01,"4,000",1,"28,600",7.15,7.15,7.15,7.15,-,0.2,7.40,100,7.55,2,9.27,
058128,FBVIX元大9C購02,0,0,0,--,--,--,--, ,0.0,7.40,100,7.90,10,9.27,
058129,國巨元大99購10,"23,000",4,"14,320",0.66,0.66,0.61,0.61,-,0.01,0.17,58,--,0,290.50,
05812P,臺股指國票96售05,0,0,0,--,--,--,--, ,0.0,17.20,499,--,0,0.00,
058130,瑞昱元大99購01,"218,000",17,"258,770",1.22,1.28,1.01,1.01,-,0.4,0.95,105,0.96,10,187.00,
058131,義隆元大99購02,0,0,0,--,--,--,--, ,0.0,0.67,100,0.68,10,75.00,
058132,義隆元大99購03,"10,000",1,"8,800",0.88,0.88,0.88,0.88,+,0.12,0.72,100,0.73,10,75.00,
058133,華新科元大9A購02,"1,000",1,280,0.28,0.28,0.28,0.28,+,0.04,0.20,100,0.21,10,156.50,
058134,信邦元大99購01,"72,000",7,"49,380",0.74,0.74,0.59,0.59,-,0.19,0.57,100,0.58,10,104.00,
058135,景碩元大99購01,0,0,0,--,--,--,--, ,0.0,0.81,100,0.82,10,39.00,
058136,景碩元大99購02,0,0,0,--,--,--,--, ,0.0,0.88,100,0.89,10,39.00,
058137,玉晶光元大99購11,0,0,0,--,--,--,--, ,0.0,--,0,0.30,10,373.50,
058138,晶相光元大9C購01,"132,000",18,"67,100",0.58,0.58,0.45,0.45,-,0.13,0.44,10,0.45,10,80.90,
058139,臻鼎元大99購01,"108,000",6,"32,400",0.30,0.30,0.30,0.30,X,0.0,0.25,110,0.26,10,87.80,
05813P,臺股指國票96售06,0,0,0,--,--,--,--, ,0.0,27.60,499,--,0,0.00,
058140,臻鼎元大99購02,"60,000",6,"21,900",0.36,0.38,0.34,0.34,X,0.0,0.28,100,0.29,10,87.80,
058141,嘉聯益元大99購05,0,0,0,--,--,--,--, ,0.0,0.27,100,0.28,10,24.20,
058142,瑞儀元大99購01,"289,000",30,"198,120",0.65,0.75,0.64,0.70,+,0.09,0.66,100,0.67,10,84.50,
058143,瑞儀元大99購02,"156,000",17,"80,680",0.50,0.54,0.50,0.51,+,0.04,0.51,100,0.52,10,84.50,
058144,聯茂元大99購02,"70,000",7,"52,600",0.83,0.89,0.62,0.62,-,0.04,0.57,100,0.58,10,118.00,
058145,聯茂元大99購03,"30,000",3,"20,700",0.75,0.75,0.65,0.65,+,0.07,0.47,100,0.48,10,118.00,
058146,勤誠元大99購01,0,0,0,--,--,--,--, ,0.0,0.74,100,0.75,10,73.30,
058147,鈺齊元大99購01,0,0,0,--,--,--,--, ,0.0,0.39,33,--,0,85.90,
058148,百和元大99購01,"20,000",2,"12,300",0.74,0.74,0.49,0.49,-,0.21,0.54,100,0.55,10,55.00,
058149,百和元大99購02,"10,000",1,"8,700",0.87,0.87,0.87,0.87,+,0.02,0.65,100,0.66,10,55.00,
05814P,臺股指國票96售07,0,0,0,--,--,--,--, ,0.0,24.00,499,--,0,0.00,
058150,中502X統一9B購01,"20,000",2,"8,400",0.42,0.42,0.42,0.42,X,0.0,0.29,108,0.39,10,20.13,
058151,台積電統一9A購04,"35,000",2,"24,200",0.69,0.70,0.69,0.70,-,0.13,0.60,5,0.82,5,276.50,
058152,聯發科統一9B購02,0,0,0,--,--,--,--, ,0.0,0.52,10,0.54,10,320.00,
058153,景碩統一9B購01,"10,000",1,"2,400",0.24,0.24,0.24,0.24, ,0.0,0.20,10,0.22,10,39.00,
058154,泰碩統一9A購01,"100,000",8,"131,620",1.38,1.38,1.25,1.25, ,0.0,1.05,20,1.33,1,77.00,
058155,牧德統一9A購01,0,0,0,--,--,--,--, ,0.0,0.20,10,0.30,10,274.50,
058156,超眾統一9A購02,"11,000",3,"2,420",0.22,0.22,0.22,0.22, ,0.0,0.17,10,0.19,10,168.00,
058157,華通台新99購01,0,0,0,--,--,--,--, ,0.0,0.22,10,0.23,10,0.00,
058158,台積電台新99購01,"1,206,000",33,"571,710",0.41,0.49,0.38,0.38,-,0.01,0.26,1,0.33,10,0.00,
058159,健策台新9A購01,0,0,0,--,--,--,--, ,0.0,0.25,10,--,0,0.00,
